time decyear lat lon Hocean Hocog Himth geoid distnode width reachID nodeID wse OCval
514783452.272297 2016.312 44.706319 -89.680658 339.112308287211 338.932708287208 348.684191840881 -35.1271988998522 98.4725397791042 538 74287400453 74287400450273 337.899993896484 92
514783452.321615 2016.312 44.709188 -89.681731 338.978773837113 338.98597383712 348.401800748185 -35.1177989720494 324.57871089596 1368 74287400453 74287400450233 337.899993896484 96
514783452.370933 2016.312 44.712057 -89.682804 338.264139387019 337.833839387026 352.203172866357 -35.1083990442466 117.87541907538 745 74287400453 74287400450223 337.899993896484 95
514783452.420226 2016.312 44.714925 -89.683876 339.01360822532 339.026008225327 350.349642132416 -35.0990023928215 206.903967653605 864 74287400453 74287400450213 337.899993896484 96
514783452.469531 2016.312 44.717793 -89.684948 341.975977063635 341.834077063632 NA -35.0896057413965 468.643261068609 865 74287400453 74287400450203 337.899993896484 0
514783452.518837 2016.312 44.720661 -89.686021 342.066945901945 341.861345901944 NA -35.0802090899715 745.064228132232 878 74287400453 74287400450193 337.899993896484 0
514783452.568142 2016.312 44.72353 -89.687094 338.764111451853 338.692211451858 NA -35.0708091621687 1040.4107191166 811 74287400453 74287400450183 337.899993896484 0
514783452.617448 2016.312 44.726398 -89.688167 348.223180290171 348.139780290168 NA -35.0614125107436 1331.62593728683 811 74287400453 74287400450183 337.899993896484 0
514783452.666753 2016.312 44.729266 -89.68924 345.689349128477 351.420349128477 NA -35.0520158593186 1637.62178979229 811 74287400453 74287400450183 337.899993896484 0
514783452.716058 2016.312 44.732134 -89.690312 343.385117966789 345.096017966794 NA -35.0426192078936 1951.45915619137 811 74287400453 74287400450183 337.899993896484 0
514783452.765364 2016.312 44.735003 -89.691386 348.993583516689 348.913083516693 NA -35.0332192800908 2109.6710747216 1122 74287400513 74287400510013 337.899993896484 0
514783452.814669 2016.312 44.737871 -89.692459 348.982452354996 348.855752354988 NA -35.0238226286657 1989.83933762003 959 74287400513 74287400510083 337.899993896484 0
514783452.863975 2016.312 44.740739 -89.693532 347.351921193307 347.241421193312 NA -35.0144259772407 1805.4890844291 761.5 74287400513 74287400510093 337.899993896484 0
514783452.913267 2016.312 44.743607 -89.694605 338.184290031632 338.085390031634 NA -35.0050293258157 1642.44097708703 1108 74287400513 74287400510113 337.899993896484 0
514783452.962573 2016.312 44.746475 -89.695678 349.019658869953 348.964258869956 NA -34.9956326743906 1473.30839272521 1108 74287400513 74287400510113 337.899993896484 0
514783453.011878 2016.312 44.749343 -89.696752 348.862377876922 348.004477876919 NA -34.9860410520887 1364.27891996083 1108 74287400513 74287400510113 337.899993896484 0
514783453.061185 2016.312 44.752211 -89.697826 349.065924839267 348.978024839268 NA -34.9758351727695 1286.4434228986 915 74287400521 74287400520011 337.899993896484 0
514783453.11049 2016.312 44.755079 -89.698899 348.396571801609 348.192571801612 NA -34.9656292934502 1231.41139403562 348 74287400521 74287400520061 338.600006103516 0
514783453.159796 2016.312 44.757948 -89.699973 348.841215258722 348.311215258723 NA -34.9554198555957 1071.86121211814 348 74287400521 74287400520061 338.600006103516 0
514783453.209101 2016.312 44.760816 -89.701047 348.850562221084 348.654962221077 NA -34.9452139762764 985.002204876317 255.5 74287400521 74287400520071 338.600006103516 0
514783453.258406 2016.312 44.763684 -89.702121 348.64920918342 348.336209183411 NA -34.9350080969572 961.997219080218 255.5 74287400521 74287400520071 338.600006103516 0
514783453.307712 2016.312 44.766552 -89.703195 337.28445614578 337.403056145782 NA -34.924802217638 1046.46575572697 122 74287400521 74287400520251 339.200012207031 0
514783453.357018 2016.312 44.76942 -89.704269 350.576603108128 350.529403108127 NA -34.9145963383187 840.000119615449 122 74287400521 74287400520251 339.200012207031 0
514783453.406324 2016.312 44.772288 -89.705343 338.170750070487 345.393450070485 NA -34.9043904589995 658.400216712781 115 74287400521 74287400520261 339.200012207031 0
514783453.45563 2016.312 44.775157 -89.706417 347.302193527581 347.190993527581 NA -34.8941810211449 531.842461205307 261 74287400521 74287400520271 339.200012207031 0
514783453.504936 2016.312 44.778025 -89.707492 347.225640489951 347.118540489943 NA -34.8839751418257 445.902728253388 214 74287400521 74287400520311 339.200012207031 0
514783453.554242 2016.312 44.780893 -89.708566 339.118287452285 338.938987452281 NA -34.8737692625064 119.269081263105 218 74287400521 74287400520321 339.200012207031 8
514783453.603548 2016.312 44.783761 -89.709641 339.205434414645 338.973334414652 NA -34.8635633831872 210.994362751399 218 74287400521 74287400520321 339.200012207031 0
514783453.652854 2016.312 44.786629 -89.710715 339.562081377001 339.169681377004 NA -34.853357503868 540.935204048425 218 74287400521 74287400520321 339.200012207031 0
514783453.70216 2016.312 44.789497 -89.71179 344.909928339346 344.816428339343 NA -34.8431516245487 861.388074461106 233.5 74287400521 74287400520351 339.200012207031 0
514783453.751465 2016.312 44.792365 -89.712865 344.394175301708 343.822575301713 NA -34.8329457452295 1106.71081119946 261 74287400521 74287400520361 339.350006103516 0
514783453.80077 2016.312 44.795233 -89.71394 345.234022264066 346.029522264059 NA -34.8227398659103 1360.81604229228 360 74287400521 74287400520371 339.550003051758 0
514783453.850088 2016.312 44.798102 -89.715015 346.086165721165 345.972665721159 NA -34.8125304280557 1631.95570978531 360 74287400521 74287400520371 339.550003051758 0
514783453.899394 2016.312 44.80097 -89.71609 346.123612683508 345.904912683511 NA -34.8023245487365 1665.15097111611 186 74287400533 74287400530113 344.5 90
514783453.948712 2016.312 44.803839 -89.717165 346.076256140622 345.950456140628 NA -34.7921151108819 1636.62370731221 177 74287401086 74287401080986 344.5 4
514783453.998018 2016.312 44.806707 -89.718241 346.153503102979 345.939503102986 NA -34.7819092315627 1669.7319074438 177 74287401086 74287401080986 344.5 69
514783454.047322 2016.312 44.809575 -89.719316 346.113091096478 345.99119109648 NA -34.7690384249072 1764.93790115205 177 74287401086 74287401080986 344.5 0
514783454.096627 2016.312 44.812443 -89.720391 346.204559663395 346.12845966339 NA -34.7560562972769 1913.0574226864 177 74287401086 74287401080986 344.5 0
514783454.145933 2016.312 44.815311 -89.721467 352.417428230301 352.508028230297 370.73395458169 -34.7430741696465 2103.01100221779 177 74287401086 74287401080986 344.5 0
514783454.195238 2016.312 44.818179 -89.722542 353.744596797209 353.997496797201 NA -34.7300920420162 2324.43721744041 177 74287401086 74287401080986 344.5 0
514783454.244556 2016.312 44.821048 -89.723618 357.420760820388 356.039060820375 NA -34.7171053878421 2436.15773804087 123 74287400541 74287400540101 344.5 0
514783454.293875 2016.312 44.823917 -89.724694 357.551224843551 357.495324843544 368.275650177858 -34.704118733668 2519.61427149139 123 74287400541 74287400540101 344.5 0
514783454.34318 2016.312 44.826785 -89.72577 357.643293410467 357.571293410467 348.206887266723 -34.6911366060377 2637.48768019679 137 74287400541 74287400540111 344.5 0
514783454.392485 2016.312 44.829653 -89.726846 357.814061977381 368.677461977383 367.078155355211 -34.6781544784074 2770.41264751927 137 74287400541 74287400540111 344.5 0
514783454.441791 2016.312 44.832521 -89.727922 368.72193054428 368.60213054428 NA -34.665172350777 2934.58939795398 137 74287400541 74287400540111 344.5 0
514783454.491096 2016.312 44.835389 -89.728998 359.974499111209 360.047199111199 357.766005381451 -34.6521902231467 3125.09601373181 137 74287400541 74287400540111 344.5 0
514783464.451866 2016.312 45.41461 -89.94818 468.874515722554 468.806815722555 NA -31.4987793972443 3010.80447725379 60 74287401106 74287401101006 435.300018310547 0
514783464.501185 2016.312 45.417477 -89.949274 468.85366409612 468.864164096109 NA -31.4824600897941 2797.42896891191 60 74287401106 74287401101006 435.300018310547 0
514783464.550503 2016.312 45.420344 -89.950369 471.709712469674 471.629612469667 NA -31.4661407823439 2608.52005741323 60 74287401106 74287401101006 435.300018310547 0
514783464.599821 2016.312 45.423211 -89.951463 471.749460843251 471.682860843245 NA -31.4498214748938 2449.63308191215 60 74287401106 74287401101006 435.300018310547 0
514783464.649126 2016.312 45.426078 -89.952557 454.717409216794 454.723309216797 NA -31.4335021674436 2326.98248652169 60 74287401106 74287401101006 435.300018310547 0
514783464.698445 2016.312 45.428945 -89.953652 447.734657590364 449.066557590369 NA -31.4171828599935 2246.58159422131 60 74287401106 74287401101006 435.300018310547 0
514783464.74775 2016.312 45.431811 -89.954746 446.523311597554 447.028511597554 NA -31.4008692446631 2212.93052214134 60 74287401106 74287401101006 435.300018310547 0
514783464.797068 2016.312 45.434678 -89.955841 439.970559971103 446.716859971117 NA -31.3845499372129 2228.21464579328 60 74287401106 74287401101006 435.300018310547 0
514783464.846374 2016.312 45.437544 -89.956935 437.100413978303 440.245813978297 NA -31.3682363218826 2291.35280997519 60 74287401106 74287401101006 435.300018310547 0
514783464.895692 2016.312 45.440411 -89.95803 440.456562351847 440.353262351845 NA -31.3519170144324 2398.70072267521 60 74287401106 74287401101006 435.300018310547 0
514783464.94501 2016.312 45.443278 -89.959125 437.734610725407 440.314510725404 NA -31.3355977069823 2544.6150035289 60 74287401106 74287401101006 435.300018310547 0
514783464.994328 2016.312 45.446145 -89.96022 438.884059098956 457.218359098958 NA -31.3192783995321 2722.90221567897 60 74287401106 74287401101006 435.300018310547 0
514783465.043647 2016.312 45.449012 -89.961316 438.658406489032 437.972506489035 NA -31.3033596260043 2927.72403003456 60 74287401106 74287401101006 435.300018310547 0
514783475.449567 2016.312 46.05373 -90.194439 478.184714553985 477.960614553993 NA -30.4671154250009 2817.16526394729 45 74287600646 74287600641026 477.300018310547 0
514783475.498886 2016.312 46.056595 -90.195554 478.145200237561 477.990500237562 NA -30.4648024752987 2573.26646524028 45 74287600646 74287600641026 477.300018310547 0
514783475.548216 2016.312 46.059461 -90.196669 478.242685148213 478.034585148209 496.15846190042 -30.4624887182842 2350.44459984577 45 74287600646 74287600641026 477.300018310547 97
514783475.597535 2016.312 46.062326 -90.197784 477.969670831743 478.153770831756 NA -30.460175768582 2155.3628293655 45 74287600646 74287600641026 477.300018310547 99
514783475.646853 2016.312 46.065191 -90.198899 477.8577565153 477.935756515294 NA -30.4578628188797 1996.09833856527 45 74287600646 74287600641026 477.300018310547 97
514783475.696171 2016.312 46.068057 -90.200014 477.752641425948 477.794641425949 NA -30.4555490618653 1881.76593660556 45 74287600646 74287600641026 477.300018310547 98
514783475.745502 2016.312 46.070922 -90.201129 477.71222710951 477.85152710952 NA -30.4532361121631 1820.87000489315 45 74287600646 74287600641026 477.300018310547 75
514783475.79482 2016.312 46.073787 -90.202244 478.118912793062 478.035312793064 NA -30.4509231624608 1818.76486314085 45 74287600646 74287600641026 477.300018310547 98
514783475.844138 2016.312 46.076652 -90.20336 478.187298476597 477.966498476602 NA -30.4486102127586 1875.58090781149 45 74287600646 74287600641026 477.300018310547 0
514783475.893456 2016.312 46.079517 -90.204475 478.140284160166 477.960484160153 NA -30.4462972630564 1986.39753604075 45 74287600646 74287600641026 477.300018310547 0
514783475.942775 2016.312 46.082383 -90.205591 478.232869070818 478.048369070815 NA -30.4439835060419 2142.82044703464 45 74287600646 74287600641026 477.300018310547 95
514783475.992093 2016.312 46.085248 -90.206706 478.186754754371 477.966654754365 NA -30.4416705563397 2335.66815456409 45 74287600646 74287600641026 477.300018310547 95
514783476.04141 2016.312 46.088112 -90.207822 478.137044285695 477.952644285696 NA -30.4402525658019 2556.58439231916 45 74287600646 74287600641026 477.300018310547 0
514783476.090728 2016.312 46.090977 -90.208938 478.248686646818 478.069386646815 NA -30.4390047907593 2799.13371495832 45 74287600646 74287600641026 477.300018310547 0
